,host_id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,last_scraped,source,name,description,host_name,host_since,host_location,host_response_time,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,has_availability,calendar_last_scraped,first_review,last_review,instant_bookable
2304,203608563,99.0,100.0,10.0,3.0,46.19400622634373,6.146159807917928,2.0,1.0,1.0,1.0,74.0,1.0,365,1.0,1.0,365,365,1.0,365.0,0,0,0,27.0,2.9,0.3,4.63,4.9,4.56,4.74,4.9,4.9,4.3,8.0,1.2,0.0,0.0,0.8,2024-06-29,city scrape,GM234 Great new studio close Old town Hopital,A studio (no kitchen; with a microwave and a small fridge). Perfect for a solo traveler (sofa bed with a comfortable 110*200 mattress topper).<br /><br />Studio (no kitchen; with microwave and small refrigerator). Perfect for a solo traveler (the sofa bed is 110*200 with comfortable mattress topper).<br /><br />Smart TV.,Bilel,2018-07-19,"Annemasse, France",within an hour,f,"['email', 'phone']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""TV"", ""Microwave"", ""Hair dryer"", ""Dishes and silverware"", ""Clothing storage"", ""Cleaning products"", ""Elevator"", ""Self check-in"", ""Mini fridge"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Room-darkening shades"", ""Iron"", ""Patio or balcony"", ""Wifi"", ""Heating"", ""Lockbox""]",t,2024-06-29,2024-02-28,2024-06-22,f
2305,203608563,99.0,100.0,10.0,3.0,46.204650834262615,6.162342450071675,4.0,1.0,1.0,2.0,80.0,1.0,365,1.0,1.0,365,365,1.0,365.0,21,51,356,28.0,2.9,0.3,4.68,4.75,4.68,4.82,4.71,4.79,4.57,8.0,1.2,0.0,0.0,0.8,2024-06-29,city scrape,A2 Great apart Geneva center 120m lake Jet d’eau,This perfectly located home offers easy access to all sites and amenities.,Bilel,2018-07-19,"Annemasse, France",within an hour,f,"['email', 'phone']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""Baking sheet"", ""TV"", ""Dedicated workspace"", ""Hair dryer"", ""Long term stays allowed"", ""Dishes and silverware"", ""Cooking basics"", ""Clothing storage"", ""Elevator"", ""Dining table"", ""Self check-in"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Kitchen"", ""Stove"", ""Iron"", ""Wifi"", ""Bathtub"", ""Lockbox""]",t,2024-06-29,2024-03-03,2024-06-26,t
2306,442950647,100.0,50.0,1.0,1.0,46.22772244337231,6.1,2.0,1.0,1.0,1.0,115.0,2.0,7,2.0,2.0,7,7,2.0,7.0,26,56,176,7.0,7.0,0.3,4.86,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,1.78,2024-06-29,city scrape,Cozy One Bedroom Apartment,"WELCOME to your Cozy Modern Nest in the Green Lung of Geneva!<br /><br />Modern one-bedroom apartment on the third floor of a secure complex near Geneva Airport. Open-plan layout with a fully equipped kitchen, living room, separate bedroom area and comfy bathroom. Ideal for solo travelers or couples. Strategically located near Geneva Centre with easy access to Arena Halle 7 and Palexpo. <br /><br />Enjoy stunning views and peaceful surroundings. Book now to experience comfort and convenience in Switzerland!",Emanuela,2022-01-31,"Geneva, Switzerland",within a few hours,f,"['email', 'phone']",t,t,Grand-Saconnex,Entire rental unit,Entire home/apt,1 bath,"[""Mountain view"", ""Hangers"", ""Coffee maker: espresso machine"", ""Baking sheet"", ""Portable fans"", ""Dedicated workspace"", ""Induction stove"", ""Smoke alarm"", ""Hair dryer"", ""Dishes and silverware"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Clothing storage"", ""Refrigerator"", ""Cleaning products"", ""Elevator"", ""Dining table"", ""Coffee"", ""Essentials"", ""Carbon monoxide alarm"", ""Body soap"", ""Bed linens"", ""Hot water"", ""Kitchen"", ""Room-darkening shades"", ""Shower gel"", ""Wifi"", ""Wine glasses"", ""Oven""]",t,2024-06-29,2024-03-04,2024-06-14,f
2307,273734321,93.0,58.0,2.2,3.0,46.21414513728366,6.147887236738637,2.0,1.0,1.0,1.4,122.2,1.0,365,4.0,4.0,90,90,4.0,90.0,0,0,0,0.0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.8,1.2,0.0,0.0,0.8,2024-06-29,previous scrape,Beautiful apartment in Paquis - 466000,"This chic one bedroom apartment  is located in a calm residence near Geneva's main train station, very well located and also surrounded by many restaurants and convenient stores. This apartment is located on the 4th floor newly renovated with an open spaced kitchen and small bar area. The living room has also been redecorated.",Homenhancement,2019-07-05,"Geneva, Switzerland",within an hour,f,"['email', 'phone', 'work_email']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""Cooking basics"", ""TV"", ""Self check-in"", ""Essentials"", ""Paid washer \u2013 In building"", ""Pets allowed"", ""Wifi"", ""Dedicated workspace"", ""Smart lock"", ""Kitchen"", ""Dishes and silverware"", ""Central heating""]",t,2024-06-29,2024-03-04,2024-06-14,t
2308,328466452,100.0,82.6,1.0,3.0,46.2094935,6.1346107,4.0,1.0,1.0,1.4,122.2,1.0,365,1.0,1.0,365,365,1.0,365.0,20,45,345,0.0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.0,0.0,0.0,0.8,2024-06-29,previous scrape,Geneva 3 room appartment,The whole group will enjoy easy access to everything from this centrally located place.,Dimitris,2020-01-17,"Geneva, Switzerland",within a day,f,['phone'],t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""Lake access"", ""Wifi"", ""Dedicated workspace"", ""Washer"", ""Kitchen""]",t,2024-06-29,2024-03-04,2024-06-14,f
2309,101615085,100.0,92.0,2.2,3.0,46.221494,6.12384,6.0,1.0,1.0,1.4,122.2,1.0,1125,1.0,11.0,22,1125,4.7,122.6,14,44,349,2.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,3.0,3.0,0.0,0.0,1.25,2024-06-29,city scrape,Petit Saconnex 28A by Interhome,"All discounts are already included, please go ahead and book the property if your travel dates are available. Below please see all the listing details <br />4-room apartment on 6th floor. Object suitable for 4 adults + 2 children. Comfortable and cosy furnishings: large living/dining room with TV and electric shutters. Exit to the balcony. 1 children's room with 1 x 2 bunk beds (80 cm, length 180 cm). Exit to the balcony. 1 room with 1 double bed (160 cm, length 200 cm), shower/WC. 1 room w...",Sandra - Interhome Group,2016-10-28,Switzerland,within an hour,f,"['email', 'phone']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,3 baths,"[""Cooking basics"", ""Hangers"", ""Refrigerator"", ""Lake view"", ""TV"", ""Elevator"", ""Dishwasher"", ""Wifi"", ""Microwave"", ""Washer"", ""Hot water"", ""Private entrance"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Free parking on premises"", ""Coffee maker"", ""Pool"", ""Dishes and silverware"", ""Freezer""]",t,2024-06-29,2024-05-13,2024-06-16,t
2310,463560319,100.0,97.0,6.0,7.0,46.20662945243959,6.140551757821419,2.0,1.0,1.0,1.4,129.0,1.0,14,1.0,1.0,14,14,1.0,14.0,14,17,101,0.0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,6.0,3.0,0.4,0.0,0.8,2024-06-29,city scrape,AP 2 de belle Chambre centre,"2 BEDROOM Apartamento on city center, This perfectly located accommodation offers easy access to all sights and amenities. Very well located 3 min from Central Station!!! Reserve very quickly",Cameron Höschgasse,2022-06-10,Switzerland,within an hour,f,['phone'],t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""HDTV"", ""Blender"", ""Lake access"", ""Shower gel"", ""Iron"", ""Elevator"", ""Wifi"", ""Hot water"", ""Bathtub"", ""Heating"", ""Dining table"", ""Kitchen"", ""Dishes and silverware""]",t,2024-06-29,2024-05-13,2024-06-16,f
2311,512408013,98.7,82.6,2.0,2.0,46.195245554665874,6.1,4.0,1.0,1.0,1.4,122.2,3.0,16,3.0,3.0,16,16,3.0,16.0,19,49,259,0.0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,2.0,2.0,0.0,0.0,0.8,2024-06-29,previous scrape,chaleureux 4p,Enjoy as a family of this fabulous home that offers good times in perspective.,Claudia,2023-04-30,"Geneva, Switzerland",a few days or more,f,['phone'],f,t,Lancy,Entire rental unit,Entire home/apt,1.5 baths,"[""Cleaning products"", ""TV"", ""Pets allowed"", ""Wifi"", ""Bed linens"", ""Washer"", ""Hot water"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Air conditioning"", ""Host greets you"", ""Smoking allowed""]",t,2024-06-29,2024-05-13,2024-06-16,f
2312,463560319,100.0,97.0,6.0,7.0,46.20659308444623,6.142175461428975,2.0,1.0,1.0,1.4,96.0,1.0,15,1.0,1.0,15,15,1.0,15.0,15,18,21,3.0,3.0,1.0,4.67,4.67,4.8,4.9,4.67,5.0,4.33,6.0,3.0,0.4,0.0,1.0,2024-06-29,city scrape,Apartament 1 chambre confortable,This perfectly located home offers easy access to all sights and amenities.!!! Very nice 1 bedroom apartamento to: min from the train station!!! You'll be welcome,Cameron Höschgasse,2022-06-10,"Geneva, Switzerland",within an hour,f,['phone'],t,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""Lake access"", ""Shower gel"", ""Other electric stove"", ""TV"", ""Wifi"", ""Dining table"", ""Hot water"", ""Bathtub"", ""Heating"", ""Air conditioning"", ""Kitchen""]",t,2024-06-29,2024-04-01,2024-06-12,f
2313,512408013,98.7,82.6,2.0,2.0,46.19482765724142,6.1,4.0,1.0,1.0,1.4,122.2,1.0,1125,1.0,1.0,1125,1125,1.0,1125.0,24,54,261,0.0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,2.0,2.0,0.0,0.0,0.8,2024-06-29,previous scrape,chaleur 4p,This peaceful home offers a relaxing stay for the whole family.,Claudia,2023-04-30,"Geneva, Switzerland",a few days or more,f,['phone'],f,t,Lancy,Entire rental unit,Entire home/apt,1.5 baths,"[""TV"", ""Pets allowed"", ""Wifi"", ""Washer"", ""Hot water"", ""Bathtub"", ""Heating"", ""Hair dryer"", ""Air conditioning"", ""Kitchen"", ""Host greets you"", ""Smoking allowed""]",t,2024-06-29,2024-04-01,2024-06-12,f
2314,7231052,100.0,86.0,2.0,2.0,46.190790485467794,6.155341242490005,1.0,1.0,1.0,1.0,120.0,4.0,365,4.0,4.0,365,365,4.0,365.0,12,12,12,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.38,2024-06-29,city scrape,Studio calme au coeur de Genève,"Simplify your life in this peaceful, centrally located home. The studio is modern and will bring you calm and comfort in 30 m2.<br />Located on the top floor, you will have access to a south-facing terrace overlooking a courtyard.<br />An entrance with wardrobe, a bathroom with bath and toilet, a separate kitchen and a bedroom make up this home.",Camille,2013-07-02,"Geneva, Switzerland",within a few hours,f,['phone'],t,t,Commune de Genève,Entire rental unit,Entire home/apt,1.5 baths,"[""Outdoor dining area"", ""Refrigerator"", ""TV"", ""Wifi"", ""Washer"", ""Heating"", ""Kitchen"", ""Coffee maker"", ""Dishes and silverware""]",t,2024-06-29,2024-04-12,2024-04-12,f
2315,281665512,98.7,67.0,1.0,1.0,46.1902498,6.1448407,2.0,1.0,1.0,1.4,139.0,1.0,365,1.0,1.0,365,365,1.0,365.0,11,25,151,3.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.0,0.8,2024-06-29,city scrape,Magnifique 2 pièces centre-ville,"Beautiful 2 rooms decorated with elegance and charm. You will be alone<br />A peaceful oasis nestled in downtown Geneva.<br />Has 1 large living room of 20m2 with a quality sofa bed for 2 people - equipped with a very comfortable mattress pad (1m60). <br />Large wardrobe available as well as a desk.<br />Large fitted kitchen.<br /><br />Access to public transport - located 5 min. from Carouge and old town. 10 min. by the lake.<br /><br />Possibility of on-site treatment, massage therapy during your stay.",Béatrice,2019-08-02,"Geneva, Switzerland",within a few hours,f,"['email', 'phone']",f,f,Commune de Genève,Entire rental unit,Entire home/apt,1.5 baths,"[""Free dryer \u2013 In building"", ""Hangers"", ""Coffee maker: espresso machine"", ""Baking sheet"", ""Free washer \u2013 In building"", ""Dedicated workspace"", ""Hair dryer"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Freezer"", ""Cooking basics"", ""Refrigerator"", ""Cleaning products"", ""Elevator"", ""Dining table"", ""Electric stove"", ""Coffee"", ""Self check-in"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Kitchen"", ""Room-darkening shades"", ""Luggage dropoff allowed"", ""Shower gel"", ""Clothing storage: wardrobe"", ""Toaster"", ""Wine glasses"", ""Bathtub"", ""Radiant heating"", ""Books and reading material"", ""Lockbox"", ""Oven"", ""Savon douche usuel  body soap""]",t,2024-06-29,2024-03-10,2024-05-05,f
2316,562995396,100.0,100.0,7.0,9.0,46.2293812,6.1,2.0,1.0,1.0,1.4,122.2,1.0,365,1.0,2.0,365,365,1.2,365.0,8,38,241,0.0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,4.0,1.2,0.0,0.0,0.8,2024-06-29,previous scrape,Van Tout Confort à l'aéroport,"Discover our stunning van designed for a comfortable experience for two people! Enjoy a welcoming space with a heater, a shower with hot water, and even Wi-Fi access. The adventure becomes luxurious with an iPad tablet on board for your entertainment. Explore in peace, combining modern comfort with the freedom of travel by van. We deliver it directly to Geneva Airport.",Theo,2024-02-20,"Chamonix, France",within a few hours,f,"['email', 'phone']",t,t,Meyrin,Camper/RV,Entire home/apt,1 bath,"[""Lake access"", ""Ski-in/Ski-out"", ""Outdoor dining area"", ""Exercise equipment"", ""Beach access \u2013 Beachfront"", ""Wifi"", ""First aid kit"", ""Smoke alarm"", ""Kitchen"", ""Fire extinguisher""]",t,2024-06-29,2024-03-10,2024-05-05,f
2317,562995396,100.0,100.0,7.0,9.0,46.21092769930965,6.142011502437711,2.0,1.0,1.0,1.4,122.2,1.0,365,1.0,2.0,365,365,1.2,365.0,8,38,241,0.0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,4.0,1.2,0.0,0.0,0.8,2024-06-29,previous scrape,Van Tout Confort Genève Gare,"Discover our stunning van designed for a comfortable experience for two people! Enjoy a welcoming space with a heater, a shower with hot water, and even Wi-Fi access. The adventure becomes luxurious with an iPad tablet on board for your entertainment. Explore in peace, combining modern comfort with the freedom of travel by van. We deliver it directly to Geneva Cornavin Station.",Theo,2024-02-20,"Chamonix, France",within a few hours,f,"['email', 'phone']",t,t,Commune de Genève,Camper/RV,Entire home/apt,1 bath,"[""Lake access"", ""Ski-in/Ski-out"", ""Outdoor dining area"", ""Exercise equipment"", ""Beach access \u2013 Beachfront"", ""Wifi"", ""First aid kit"", ""Smoke alarm"", ""Kitchen"", ""Fire extinguisher""]",t,2024-06-29,2024-03-10,2024-05-05,f
2318,562781032,100.0,100.0,1.0,1.0,46.2,6.1,2.0,1.0,1.0,1.4,122.2,1.0,90,1.0,1.0,90,90,1.0,90.0,0,0,0,1.0,1.0,0.0,4.8,5.0,4.8,4.9,4.9,5.0,5.0,1.0,1.2,1.0,0.0,0.34,2024-06-29,previous scrape,La maison au bout du chemin,"At the end of a path, you have to cross a small bridge and you are at home. At night you can hear the hulling owls and sometimes during the day you see it passing deer or fox. It's quiet, while being 200m from a bus stop and 12km from Geneva city center.",Frederic,2024-02-18,"Cartigny, Switzerland",within a few hours,f,"['email', 'phone']",t,t,Laconnex,Private room in villa,Private room,1 bath,"[""Outdoor dining area"", ""BBQ grill"", ""Free parking on premises"", ""Wifi"", ""Dedicated workspace"", ""Washer"", ""Lock on bedroom door"", ""Piano"", ""Kitchen"", ""Host greets you""]",t,2024-06-29,2024-04-03,2024-04-03,f
2319,562995396,100.0,100.0,7.0,9.0,46.227487646314174,6.1,4.0,1.0,1.0,1.4,122.2,1.0,365,1.0,2.0,365,365,1.2,365.0,24,54,264,0.0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,4.0,1.2,0.0,0.0,0.8,2024-06-29,previous scrape,Van Tout Confort 4p Depuis Aéroport de Genève,"Discover our stunning van designed for a comfortable experience for two people! Enjoy a welcoming space with a heater, a shower with hot water, and even Wi-Fi access. The adventure becomes luxurious with an iPad tablet on board for your entertainment. Explore in peace, combining modern comfort with the freedom of travel by van. We deliver it directly to Geneva Airport.",Theo,2024-02-20,"Chamonix, France",within a few hours,f,"['email', 'phone']",t,t,Meyrin,Camper/RV,Entire home/apt,1 bath,"[""Lake access"", ""Ski-in/Ski-out"", ""Outdoor shower"", ""Outdoor dining area"", ""Exercise equipment"", ""Beach access \u2013 Beachfront"", ""Free parking on premises"", ""Wifi"", ""First aid kit"", ""Smoke alarm"", ""Kitchen"", ""Fire extinguisher""]",t,2024-06-29,2024-04-03,2024-04-03,f
2320,562995396,100.0,100.0,7.0,9.0,46.21111549565798,6.1426991845251,4.0,1.0,1.0,1.4,122.2,1.0,365,1.0,2.0,365,365,1.2,365.0,24,54,264,0.0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,4.0,1.2,0.0,0.0,0.8,2024-06-29,previous scrape,Van Tout Confort 4p,"Discover our stunning van designed for a comfortable experience for two people! Enjoy a welcoming space with a heater, a shower with hot water, and even Wi-Fi access. The adventure becomes luxurious with an iPad tablet on board for your entertainment. Explore in peace, combining modern comfort with the freedom of travel by van. We deliver it directly to Geneva Cornavin Station.",Theo,2024-02-20,"Chamonix, France",within a few hours,f,"['email', 'phone']",t,t,Commune de Genève,Camper/RV,Entire home/apt,1 bath,"[""Lake access"", ""Ski-in/Ski-out"", ""Outdoor shower"", ""Outdoor dining area"", ""Exercise equipment"", ""Beach access \u2013 Beachfront"", ""Free parking on premises"", ""Wifi"", ""First aid kit"", ""Smoke alarm"", ""Kitchen"", ""Fire extinguisher""]",t,2024-06-29,2024-04-03,2024-04-03,f
2321,418677490,100.0,82.6,1.0,1.0,46.2034902,6.1486126,2.0,1.0,1.0,1.0,122.2,1.0,365,1.0,1.0,365,365,1.0,365.0,27,57,267,0.0,0.0,0.0,4.8,4.9,4.8,4.9,4.9,4.9,4.7,1.0,1.0,0.0,0.0,0.8,2024-06-29,city scrape,Joli 2 pièces proche du lac.,"This perfectly located accommodation is close to shops, Rue du Rhone and Lac.",Stéphanie,2021-08-16,"Chamonix, France",within an hour,f,"['email', 'phone', 'work_email']",f,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""TV"", ""Wifi"", ""Washer"", ""Smoke alarm"", ""Kitchen""]",t,2024-06-29,2024-04-03,2024-04-03,f
2322,350095260,100.0,91.0,1.0,1.0,46.21099570675846,6.151067582380682,2.0,1.0,1.0,1.0,115.0,1.0,365,1.0,1.0,365,365,1.0,365.0,15,45,350,8.0,8.0,0.3,4.5,5.0,4.75,5.0,4.88,5.0,4.5,1.0,1.0,0.0,0.0,2.45,2024-06-29,city scrape,Charmant 2 pièces à deux pas du lac Léman,"Close to public transport. Convenient for people who work in the united nation. <br />Close to the lake, you can take the boat the seagull which is taken from a bus ticket to go from the other side of the lake.<br />3 food shops in the Place de la Sailing.<br />You have a washing machine.<br />You can smoke but only in the kitchen by closing the door! <br />Apple TV, Netflix included and tv channel (Zatto)<br />Parking space downstairs from the building available",Fanny,2020-06-15,"Geneva, Switzerland",within an hour,f,"['email', 'phone']",t,t,Commune de Genève,Entire rental unit,Entire home/apt,0 baths,"[""Hangers"", ""TV"", ""Portable fans"", ""Dedicated workspace"", ""Microwave"", ""Hair dryer"", ""Coffee maker"", ""Drying rack for clothing"", ""Dishes and silverware"", ""Freezer"", ""Smoking allowed"", ""Blender"", ""Cooking basics"", ""Lake access"", ""Cleaning products"", ""Shampoo"", ""Elevator"", ""Dining table"", ""Fire extinguisher"", ""Essentials"", ""Body soap"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Kitchen"", ""Room-darkening shades"", ""Shower gel"", ""Stove"", ""Iron"", ""Wifi"", ""Washer"", ""Wine glasses"", ""Bathtub"", ""Oven""]",t,2024-06-29,2024-03-24,2024-06-25,f
2323,561476182,98.7,85.0,1.0,1.0,46.21819602426669,6.136959560547568,3.0,1.0,1.0,1.4,90.0,1.0,365,1.0,1.0,365,365,1.0,365.0,0,14,187,7.0,7.0,2.0,4.8,4.71,5.0,4.71,4.86,5.0,4.71,1.0,1.0,0.0,0.0,2.66,2024-06-29,city scrape,Estudio céntrico,"Enjoy the simplicity of this quiet and central place to stay.<br />The apartment is very well connected, with bus stop towards the airport and downtown just in front of the door, the tram stop just 3min. on foot.",Cristhian,2024-02-11,"Geneva, Switzerland",within an hour,f,"['email', 'phone']",f,t,Commune de Genève,Entire rental unit,Entire home/apt,1 bath,"[""Hangers"", ""Microwave"", ""Coffee maker"", ""Long term stays allowed"", ""Dishes and silverware"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Clothing storage"", ""Refrigerator"", ""Outdoor furniture"", ""Shampoo"", ""Fire extinguisher"", ""Private entrance"", ""Coffee"", ""Ethernet connection"", ""Shared backyard"", ""Essentials"", ""Extra pillows and blankets"", ""Body soap"", ""Conditioner"", ""Bed linens"", ""Hot water"", ""Hot water kettle"", ""Kitchen"", ""Room-darkening shades"", ""Iron"", ""Toaster"", ""Wifi"", ""Washer"", ""Bathtub"", ""Oven""]",t,2024-06-29,2024-04-12,2024-06-07,f
